Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
56,1614077286517,23/02/2021 10:48:06,1614077286290,0,23/02/2021 10:48:06,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,7,option7,Zone1,response_button_text,784.2749999836087,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
57,1614077287237,23/02/2021 10:48:07,1614077287006,0,23/02/2021 10:48:07,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,8,option8,Zone1,response_button_text,707.8500000061467,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
58,1614077287769,23/02/2021 10:48:07,1614077287535,0,23/02/2021 10:48:07,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,9,option9,Zone1,response_button_text,511.78499998059124,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
59,1614077288685,23/02/2021 10:48:08,1614077288461,0,23/02/2021 10:48:08,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,10,option10,Zone1,response_button_text,898.589999997057,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
60,1614077290072,23/02/2021 10:48:10,1614077289744,0,23/02/2021 10:48:09,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,11,option11,Zone1,response_button_text,1256.885000038892,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
61,1614077294051,23/02/2021 10:48:14,1614077293817,0,23/02/2021 10:48:13,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,12,option12,Zone1,response_button_text,4046.3150000432506,,,£359.76,1,1,0,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
62,1614077296692,23/02/2021 10:48:16,1614077296458,0,23/02/2021 10:48:16,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,24,congratulations,rating19,response_slider_firstInteraction,2649.725999999995,,,95,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
63,1614077298994,23/02/2021 10:48:18,1614077298765,0,23/02/2021 10:48:18,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,24,congratulations,rating19,response_slider_endValue,4850.80499999458,,,100,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
64,1614077299056,23/02/2021 10:48:19,1614077298768,0,23/02/2021 10:48:18,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,9,4,24,congratulations,Zone4,continue_button,4850.80499999458,,,,,0,1,0,,,,,1,sequence,,,<h1>£1345</h1>,<h1>£1691.99</h1>,<h1>£768</h1>,<h1>£1253.99</h1>,<h1>£801.99</h1>,<h1>£915</h1>,<h1>£1139.99</h1>,<h1>£917.99</h1>,<h1>£989.99</h1>,<h1>£835</h1>,<h1>£431.76</h1>,<h1>£359.76</h1>,"£1,345","£1,691.99",£768,"£1,253.99",£801.99,£915,"£1,139.99",£917.99,£989.99,£835,£431.76,£359.76,,,,,
65,1614077300322,23/02/2021 10:48:20,1614077300028,0,23/02/2021 10:48:20,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,8,4,1,next sequence?,advancementZone,continue_button,1244.940000004135,,,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1614077305753,23/02/2021 10:48:25,1614077305515,0,23/02/2021 10:48:25,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,1,option1,Zone1,response_button_text,5416.830000001937,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
67,1614077307977,23/02/2021 10:48:27,1614077307716,0,23/02/2021 10:48:27,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,2,option2,choice,response_button_text,2178.6399999982677,,,£432,1,1,0,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
68,1614077309233,23/02/2021 10:48:29,1614077308995,0,23/02/2021 10:48:28,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,14,grey2,Zone1,continue_button,1272.835000010673,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
69,1614077310268,23/02/2021 10:48:30,1614077310009,0,23/02/2021 10:48:30,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,15,grey3,Zone1,continue_button,1006.7300000227988,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
70,1614077312494,23/02/2021 10:48:32,1614077312225,0,23/02/2021 10:48:32,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,16,grey4,Zone1,continue_button,2201.2700000195764,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
71,1614077313039,23/02/2021 10:48:33,1614077312802,0,23/02/2021 10:48:32,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,17,grey5,Zone1,continue_button,571.909999998752,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
72,1614077313431,23/02/2021 10:48:33,1614077313211,0,23/02/2021 10:48:33,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,18,grey6,Zone1,continue_button,401.79500001249835,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
73,1614077313680,23/02/2021 10:48:33,1614077313447,0,23/02/2021 10:48:33,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,19,grey7,Zone1,continue_button,231.09000001568347,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
74,1614077313900,23/02/2021 10:48:33,1614077313659,0,23/02/2021 10:48:33,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,20,grey8,Zone1,continue_button,194.275000016205,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
75,1614077314119,23/02/2021 10:48:34,1614077313903,0,23/02/2021 10:48:33,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,21,grey9,Zone1,continue_button,230.85499997250736,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
76,1614077314680,23/02/2021 10:48:34,1614077314453,0,23/02/2021 10:48:34,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,22,grey10,Zone1,continue_button,544.2199999815784,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
77,1614077315743,23/02/2021 10:48:35,1614077315519,0,23/02/2021 10:48:35,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,23,grey11,Zone1,continue_button,1050.295000022743,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
78,1614077317946,23/02/2021 10:48:37,1614077317717,0,23/02/2021 10:48:37,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,24,congratulations,rating19,response_slider_firstInteraction,2183.0630000000237,,,93,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
79,1614077319743,23/02/2021 10:48:39,1614077319518,0,23/02/2021 10:48:39,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,24,congratulations,rating19,response_slider_endValue,3909.2400000081398,,,99,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
80,1614077319821,23/02/2021 10:48:39,1614077319519,0,23/02/2021 10:48:39,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,1,5,24,congratulations,Zone4,continue_button,3909.2400000081398,,,,,0,1,0,,,,,1,sequence,,,<h1>£909.99</h1>,<h1>£432</h1>,<h1>£1320</h1>,<h1>£695.76</h1>,<h1>£923.99</h1>,<h1>£1008</h1>,<h1>£875.99</h1>,<h1>£624</h1>,<h1>£787</h1>,<h1>£1763.99</h1>,<h1>£667</h1>,<h1>£869.99</h1>,£909.99,£432,"£1,320",£695.76,£923.99,"£1,008",£875.99,£624,£787,"£1,763.99",£667,£869.99,,,,,
81,1614077324435,23/02/2021 10:48:44,1614077324109,0,23/02/2021 10:48:44,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,10,5,1,next sequence?,advancementZone,continue_button,4586.004999990109,,,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1614077325832,23/02/2021 10:48:45,1614077325614,0,23/02/2021 10:48:45,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,6,1,option1,Zone1,response_button_text,1451.8800000078045,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
83,1614077326701,23/02/2021 10:48:46,1614077326479,0,23/02/2021 10:48:46,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,6,2,option2,Zone1,response_button_text,854.7099999850616,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
84,1614077327449,23/02/2021 10:48:47,1614077327237,0,23/02/2021 10:48:47,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,6,3,option3,Zone1,response_button_text,748.4750000294298,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
85,1614077328434,23/02/2021 10:48:48,1614077328185,0,23/02/2021 10:48:48,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,6,4,option4,Zone1,response_button_text,941.4450000040233,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
86,1614077329044,23/02/2021 10:48:49,1614077328801,0,23/02/2021 10:48:48,27661,5,task-hlnk,,10284437,5f3302a8aea7430e3fba8764,3128793,,complete,,6034d345784eeac4461cb7b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1536x864,1536x722,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,6,5,option5,Zone1,response_button_text,604.0550000034273,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
