Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
6,1575989443726,10/12/2019 14:50:43,1575989442806,0,10/12/2019 14:50:42,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,16,grey4,Zone1,continue_button,1378.4400000004098,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
7,1575989444713,10/12/2019 14:50:44,1575989443817,0,10/12/2019 14:50:43,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,17,grey5,Zone1,continue_button,1005.1549999625422,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
8,1575989445291,10/12/2019 14:50:45,1575989444380,0,10/12/2019 14:50:44,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,18,grey6,Zone1,continue_button,556.125000002794,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
9,1575989445807,10/12/2019 14:50:45,1575989444898,0,10/12/2019 14:50:44,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,19,grey7,Zone1,continue_button,512.9549999837764,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
10,1575989447181,10/12/2019 14:50:47,1575989446270,0,10/12/2019 14:50:46,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,20,grey8,Zone1,continue_button,1366.1450000363402,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
11,1575989447541,10/12/2019 14:50:47,1575989446641,0,10/12/2019 14:50:46,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,21,grey9,Zone1,continue_button,366.440000012517,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
12,1575989447885,10/12/2019 14:50:47,1575989446990,0,10/12/2019 14:50:46,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,22,grey10,Zone1,continue_button,340.9150000079535,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
13,1575989449340,10/12/2019 14:50:49,1575989448430,0,10/12/2019 14:50:48,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,23,grey11,Zone1,continue_button,1434.9700000020675,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
14,1575989454202,10/12/2019 14:50:54,1575989453298,0,10/12/2019 14:50:53,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,24,congratulations,rating19,response_slider_firstInteraction,4857.739000000001,16,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
15,1575989458327,10/12/2019 14:50:58,1575989457420,0,10/12/2019 14:50:57,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,24,congratulations,rating19,response_slider_endValue,8867.7950000274,23,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
16,1575989458389,10/12/2019 14:50:58,1575989457421,0,10/12/2019 14:50:57,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,1,1,24,congratulations,Zone4,continue_button,8867.7950000274,,,0,1,0,,,,,1,sequence,,,<h1>1133.99</h1>,<h1>945.99</h1>,<h1>673.99</h1>,<h1>875.99</h1>,<h1>528</h1>,<h1>893.99</h1>,<h1>624</h1>,<h1>811</h1>,<h1>1683</h1>,<h1>1061.99</h1>,<h1>667</h1>,<h1>799.99</h1>,1133.99,945.99,673.99,875.99,528,893.99,624,811,1683,1061.99,667,799.99,,,,,
17,1575989459483,10/12/2019 14:50:59,1575989458578,0,10/12/2019 14:50:58,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,2,1,1,next sequence?,advancementZone,continue_button,1151.3149999664165,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1575989460953,10/12/2019 14:51:00,1575989460052,0,10/12/2019 14:51:00,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,1,option1,Zone1,response_button_text,1394.8200000450015,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
19,1575989461734,10/12/2019 14:51:01,1575989460829,0,10/12/2019 14:51:00,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,2,option2,Zone1,response_button_text,769.4500000216067,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
20,1575989462306,10/12/2019 14:51:02,1575989461401,0,10/12/2019 14:51:01,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,3,option3,Zone1,response_button_text,565.2349999872968,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
21,1575989463433,10/12/2019 14:51:03,1575989462527,0,10/12/2019 14:51:02,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,4,option4,Zone1,response_button_text,1117.8899999940768,See next option,1,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
22,1575989464573,10/12/2019 14:51:04,1575989463663,0,10/12/2019 14:51:03,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,5,option5,choice,response_button_text,1127.8150000143796,504,1,1,0,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
23,1575989466026,10/12/2019 14:51:06,1575989465126,0,10/12/2019 14:51:05,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,17,grey5,Zone1,continue_button,1458.7199999950826,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
24,1575989466183,10/12/2019 14:51:06,1575989465271,0,10/12/2019 14:51:05,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,18,grey6,Zone1,continue_button,141.45499997539446,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
25,1575989466340,10/12/2019 14:51:06,1575989465440,0,10/12/2019 14:51:05,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,19,grey7,Zone1,continue_button,163.66999997990206,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
26,1575989466512,10/12/2019 14:51:06,1575989465598,0,10/12/2019 14:51:05,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,20,grey8,Zone1,continue_button,153.72499998193234,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
27,1575989467371,10/12/2019 14:51:07,1575989465733,0,10/12/2019 14:51:05,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,21,grey9,Zone1,continue_button,130.31999999657273,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
28,1575989467449,10/12/2019 14:51:07,1575989466407,0,10/12/2019 14:51:06,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,22,grey10,Zone1,continue_button,669.2499999771826,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
29,1575989468481,10/12/2019 14:51:08,1575989467577,0,10/12/2019 14:51:07,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,23,grey11,Zone1,continue_button,1166.289999964647,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
30,1575989469777,10/12/2019 14:51:09,1575989468862,0,10/12/2019 14:51:08,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,24,congratulations,rating19,response_slider_firstInteraction,1280.372000000003,78,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
31,1575989471341,10/12/2019 14:51:11,1575989470435,0,10/12/2019 14:51:10,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,24,congratulations,rating19,response_slider_endValue,2769.0249999868684,78,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
32,1575989471418,10/12/2019 14:51:11,1575989470436,0,10/12/2019 14:51:10,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,7,2,24,congratulations,Zone4,continue_button,2769.0249999868684,,,0,1,0,,,,,1,sequence,,,<h1>864</h1>,<h1>917.99</h1>,<h1>1187.99</h1>,<h1>745.75</h1>,<h1>504</h1>,<h1>1250</h1>,<h1>869.99</h1>,<h1>941.99</h1>,<h1>590.99</h1>,<h1>432</h1>,<h1>600</h1>,<h1>1008</h1>,864,917.99,1187.99,745.75,504,1250,869.99,941.99,590.99,432,600,1008,,,,,
33,1575989472355,10/12/2019 14:51:12,1575989471448,0,10/12/2019 14:51:11,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,4,2,1,next sequence?,advancementZone,continue_button,1006.5900000045076,,,0,1,0,,,,,,ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1575989473527,10/12/2019 14:51:13,1575989472618,0,10/12/2019 14:51:12,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,1,option1,Zone1,response_button_text,1119.1199999884702,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
35,1575989474044,10/12/2019 14:51:14,1575989473135,0,10/12/2019 14:51:13,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,2,option2,Zone1,response_button_text,510.06499998038635,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
36,1575989474568,10/12/2019 14:51:14,1575989473664,0,10/12/2019 14:51:13,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,3,option3,Zone1,response_button_text,520.1450000167824,See next option,1,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
37,1575989475678,10/12/2019 14:51:15,1575989474778,0,10/12/2019 14:51:14,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,4,option4,Zone7,response_button_text,1106.214999977965,576,1,1,0,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
38,1575989476709,10/12/2019 14:51:16,1575989475802,0,10/12/2019 14:51:15,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,16,grey4,Zone1,continue_button,1019.2750000278465,,,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
39,1575989476881,10/12/2019 14:51:16,1575989475970,0,10/12/2019 14:51:15,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,17,grey5,Zone1,continue_button,163.05999999167398,,,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
40,1575989477037,10/12/2019 14:51:17,1575989476128,0,10/12/2019 14:51:16,11864,3,task-hlnk,,3506709,BLIND,991904,,complete,,5defac9070a801000d77507b,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1536x864,1536x722,,Hybrid sequence,1,Spreadsheet1,Spreadsheet1,5,3,18,grey6,Zone1,continue_button,152.27500000037253,,,0,1,0,,,,,1,sequence,,,<h1>792</h1>,<h1>1115.99</h1>,<h1>843</h1>,<h1>576</h1>,<h1>779</h1>,<h1>749.99</h1>,<h1>642.96</h1>,<h1>480</h1>,<h1>1155.99</h1>,<h1>835</h1>,<h1>1345</h1>,<h1>1763.99</h1>,792,1115.99,843,576,779,749.99,642.96,480,1155.99,835,1345,1763.99,,,,,
